surface_m2,nb_pieces,age_annees,distance_centre_km,price
53.7,2.0,6.8,18.51,130613.0
52.9,2.0,21.9,4.54,172254.0
43.6,,88.3,4.38,119802.0
90.0,4.0,1.9,6.56,266328.0
47.2,2.0,43.3,29.63,65703.0
78.8,4.0,50.6,28.76,157248.0
66.8,4.0,60.3,21.37,163306.0
112.9,6.0,,10.78,285760.0
48.4,3.0,72.5,24.74,62362.0
73.9,3.0,29.7,23.23,174447.0
36.6,1.0,3.1,4.38,123595.0
92.2,4.0,33.2,5.65,274465.0
45.8,2.0,19.0,0.39,156157.0
37.6,1.0,25.1,24.88,23450.0
87.2,4.0,,3.11,256142.0
25.9,2.0,80.7,6.39,69801.0
63.8,3.0,5.3,22.93,154333.0
37.6,2.0,76.8,13.54,55649.0
98.0,,85.6,19.31,239637.0
35.1,1.0,71.7,13.66,61427.0
43.4,,,,47990.0
147.3,7.0,97.1,6.24,414251.0
39.4,1.0,66.7,1.34,116290.0
109.7,6.0,94.2,2.66,332272.0
48.5,3.0,,1.84,168754.0
32.5,2.0,35.5,,53799.0
73.2,4.0,68.0,,153909.0
105.1,4.0,85.6,13.76,273874.0
77.3,,,,179914.0
102.1,4.0,24.3,,267537.0
28.0,1.0,30.4,2.73,69747.0
63.6,3.0,62.6,1.58,200984.0
52.9,2.0,49.1,20.2,112874.0
61.2,3.0,18.7,,161396.0
64.1,3.0,60.1,20.58,136258.0
32.6,2.0,76.9,16.2,44703.0
46.5,2.0,16.1,0.41,139103.0
70.0,4.0,28.6,19.36,159430.0
37.0,1.0,58.8,25.03,47364.0
92.2,4.0,0.1,,278001.0
97.3,4.0,78.1,5.59,283747.0
28.0,2.0,84.1,22.28,8954.0
47.9,2.0,98.6,14.17,97639.0
28.7,1.0,,28.22,8000.0
52.5,2.0,37.0,18.28,116992.0
66.2,4.0,51.2,29.62,117032.0
41.9,1.0,16.6,3.54,121805.0
100.3,4.0,60.2,1.12,309637.0
69.9,,13.3,13.34,192413.0
70.4,3.0,23.9,20.54,171451.0
99.7,5.0,13.6,5.81,315884.0
56.5,2.0,3.5,24.79,128385.0
54.8,2.0,68.8,22.34,103068.0
66.0,5.0,,,133951.0
91.5,3.0,62.5,12.78,222139.0
173.0,8.0,29.2,,487617.0
46.8,3.0,45.0,,126988.0
122.4,5.0,,16.84,318195.0
105.6,4.0,62.6,24.93,2347910.0
69.6,3.0,48.4,,134366.0
73.1,3.0,91.5,,191892.0
38.3,2.0,15.0,,131878.0
51.3,3.0,49.1,21.91,88426.0
31.2,1.0,71.0,1.62,78484.0
108.1,5.0,8.2,2.45,365749.0
145.1,7.0,55.4,2.83,449819.0
98.3,4.0,16.1,5.96,281296.0
145.5,7.0,40.9,24.76,383919.0
104.8,6.0,35.5,4.32,330251.0
56.8,3.0,17.8,16.38,140239.0
72.0,2.0,52.2,,176894.0
108.9,6.0,,12.62,292879.0
131.0,6.0,34.2,,390609.0
82.8,3.0,53.4,24.19,167689.0
17.0,1.0,71.0,27.25,8000.0
23.7,1.0,52.4,22.81,18005.0
54.2,3.0,81.9,7.39,130746.0
125.9,5.0,85.2,22.58,307920.0
40.4,2.0,8.4,27.41,75268.0
26.2,2.0,9.1,25.64,29896.0
97.1,5.0,6.1,16.83,257891.0
55.4,3.0,63.6,,88434.0
140.2,7.0,75.8,,394187.0
95.2,4.0,93.1,25.72,196676.0
84.9,,73.8,19.96,182152.0
53.3,3.0,51.1,26.58,96464.0
145.6,6.0,31.0,,403051.0
87.7,3.0,25.2,,243765.0
,5.0,52.4,13.22,334469.0
55.1,2.0,,,138421.0
45.9,,41.3,25.0,68140.0
77.2,4.0,32.0,26.48,171292.0
64.8,2.0,33.8,24.43,120246.0
59.3,2.0,81.7,,107583.0
67.9,3.0,73.0,0.92,210420.0
39.8,2.0,73.7,,75165.0
33.6,2.0,,24.2,67327.0
70.6,4.0,,,221019.0
188.3,8.0,66.3,26.67,478871.0
52.6,3.0,97.2,27.81,74685.0
46.3,1.0,77.6,5.11,116785.0
32.8,1.0,29.2,,56600.0
153.3,,49.0,0.15,461463.0
38.6,2.0,39.9,8.07,86709.0
22.9,,74.7,16.65,8000.0
76.1,3.0,96.9,1.1,200474.0
54.4,2.0,,,121642.0
74.2,3.0,,5.33,207706.0
,5.0,26.1,27.11,204250.0
35.5,2.0,34.1,6.6,113387.0
63.2,4.0,16.2,,165562.0
196.1,,4.4,,526423.0
50.9,2.0,24.6,25.86,99303.0
90.5,5.0,,17.27,237063.0
36.9,,,,55957.0
102.8,5.0,21.7,6.62,313566.0
36.7,2.0,74.1,9.17,80740.0
85.4,3.0,36.8,6.0,261256.0
79.9,4.0,44.1,6.9,213066.0
100.5,4.0,79.2,,269849.0
61.3,3.0,90.2,7.91,146098.0
52.9,2.0,90.4,8.09,122953.0
83.3,4.0,78.9,,187876.0
71.2,1.0,34.6,,145045.0
,2.0,58.0,9.75,65250.0
35.8,2.0,61.3,,31259.0
93.2,5.0,,19.61,231954.0
70.8,,,,188064.0
50.3,2.0,,,91035.0
44.9,2.0,59.4,21.38,58563.0
118.9,5.0,61.7,16.13,311755.0
50.3,1.0,42.3,8.1,131128.0
77.9,4.0,59.9,,151906.0
94.5,4.0,92.0,9.36,249064.0
147.8,8.0,34.2,8.89,421762.0
59.1,3.0,58.9,23.12,113007.0
48.3,2.0,17.3,12.01,106316.0
126.4,6.0,69.8,27.74,291917.0
76.6,3.0,2.9,,184201.0
74.3,3.0,54.7,18.9,156137.0
60.1,3.0,3.7,12.03,144633.0
80.1,4.0,93.7,15.46,187391.0
66.5,3.0,90.6,,164217.0
87.6,4.0,39.0,10.81,284909.0
97.0,4.0,81.9,2.93,261060.0
103.8,4.0,45.2,9.28,307235.0
76.9,3.0,61.2,7.25,200462.0
71.5,4.0,9.1,10.21,211022.0
56.9,2.0,45.6,6.99,139604.0
31.0,2.0,55.2,2.29,90318.0
42.6,,28.3,27.21,70495.0
41.2,2.0,79.2,11.14,102375.0
62.8,,85.8,,118205.0
49.7,2.0,10.9,,184170.0
48.2,2.0,,24.01,92472.0
64.6,2.0,4.6,29.62,116704.0
23.8,3.0,83.3,2.39,46068.0
31.3,2.0,36.5,,82601.0
68.9,3.0,71.2,,117023.0
91.1,5.0,76.4,2.31,259284.0
78.8,4.0,44.8,2.88,212802.0
52.0,2.0,29.8,14.27,121585.0
78.3,3.0,,30.0,142647.0
175.2,9.0,63.0,,464048.0
85.3,5.0,,21.32,229477.0
89.5,4.0,16.9,21.15,225506.0
56.3,2.0,,4.87,147037.0
39.1,2.0,,,33913.0
162.3,8.0,5.9,,489580.0
48.4,2.0,41.7,,65943.0
43.0,,80.3,13.6,79103.0
75.5,5.0,34.6,,209520.0
107.9,,,13.84,275801.0
101.9,5.0,21.9,9.11,287177.0
97.7,5.0,18.4,9.24,286905.0
111.2,,40.1,11.81,310909.0
25.4,1.0,,,22006.0
103.3,5.0,40.0,,263750.0
89.3,4.0,76.2,17.0,203040.0
130.3,6.0,12.5,29.16,338359.0
48.8,3.0,87.8,16.14,95417.0
45.8,3.0,78.3,19.59,82877.0
64.9,3.0,41.4,17.47,164974.0
163.5,7.0,92.2,13.08,421440.0
67.1,,71.1,17.75,148450.0
94.8,5.0,,17.14,259236.0
56.7,3.0,,11.94,161732.0
159.9,,,27.03,447147.0
48.8,1.0,16.5,,158401.0
30.3,1.0,20.5,0.94,94711.0
73.7,,28.0,,166336.0
112.8,5.0,17.0,28.37,278132.0
113.1,6.0,39.7,7.28,331070.0
66.4,3.0,,29.43,100976.0
70.9,3.0,17.5,18.43,185421.0
71.7,,60.7,,159823.0
96.1,5.0,58.6,,215198.0
90.6,4.0,38.9,,259112.0
,3.0,19.8,1.13,165524.0
133.3,,94.7,,313975.0
34.3,1.0,15.1,18.81,27409.0
56.9,3.0,80.3,21.71,118010.0
91.5,,77.4,29.0,193299.0
57.9,3.0,58.8,,109657.0
55.7,4.0,75.7,,86506.0
70.6,3.0,,24.47,127921.0
59.8,3.0,,,161043.0
60.6,3.0,95.5,19.52,118541.0
88.4,,,17.06,198717.0
37.7,1.0,78.0,8.02,90038.0
48.8,1.0,95.3,4.01,131033.0
70.6,3.0,,2.43,224387.0
119.2,,44.3,,313629.0
118.6,6.0,27.8,10.01,359842.0
28.2,1.0,99.7,24.51,8000.0
103.2,5.0,32.1,,312523.0
42.2,2.0,63.4,3.02,103354.0
90.3,3.0,40.3,9.44,228670.0
227.4,11.0,,27.76,622900.0
71.8,3.0,30.7,,170960.0
57.8,4.0,51.2,15.74,152890.0
89.7,5.0,76.0,14.76,213455.0
76.1,3.0,92.9,16.58,170060.0
78.7,3.0,31.3,,197415.0
147.0,7.0,61.2,,406732.0
55.7,3.0,88.0,9.81,123576.0
37.2,2.0,50.5,24.74,14595.0
97.6,5.0,24.6,6.56,278890.0
54.2,2.0,,8.13,138127.0
6.1,5.0,,6.85,285542.0
190.6,8.0,43.2,7.12,552275.0
36.5,2.0,62.0,9.5,76319.0
80.8,5.0,,23.78,216839.0
100.2,5.0,79.8,5.17,289888.0
74.4,4.0,48.9,11.87,198775.0
115.5,5.0,53.7,24.27,279161.0
97.4,4.0,33.5,13.7,1544724.0
124.6,,4.3,29.62,290709.0
70.8,3.0,80.1,24.36,132047.0
150.6,7.0,55.7,12.98,438465.0
55.1,,0.7,,115739.0
132.9,7.0,15.7,,352937.0
76.4,2.0,73.5,0.4,228623.0
61.3,3.0,,18.89,113824.0
101.1,4.0,80.0,17.09,264292.0
50.9,4.0,92.0,,100603.0
69.9,3.0,39.5,,130177.0
114.9,5.0,81.6,11.06,324601.0
130.7,6.0,,23.17,332857.0
79.5,4.0,70.9,7.53,228903.0
41.7,3.0,54.8,17.4,64464.0
109.9,5.0,,19.04,270367.0
85.2,4.0,89.3,9.5,226738.0
60.6,4.0,63.8,16.14,141053.0
56.2,2.0,51.2,14.94,137942.0
41.8,,82.1,25.44,50595.0
70.9,3.0,61.8,29.21,134306.0
48.0,1.0,47.1,22.18,86378.0
63.8,2.0,3.2,,196903.0
99.0,,18.1,22.01,251552.0
95.5,5.0,55.6,16.97,238884.0
43.1,3.0,46.4,22.23,87244.0
54.5,2.0,60.8,19.45,114841.0
63.9,3.0,97.4,15.7,144646.0
130.4,7.0,71.5,19.36,346305.0
58.0,3.0,48.6,,161520.0
103.4,5.0,,,254793.0
57.5,2.0,40.3,19.63,125927.0
57.1,4.0,,19.19,111537.0
59.0,2.0,60.4,29.49,95567.0
55.3,3.0,27.6,12.97,143495.0
38.9,2.0,44.6,,81724.0
84.5,4.0,42.3,16.13,217647.0
83.0,4.0,63.3,,229342.0
89.6,5.0,88.9,2.51,258421.0
94.4,4.0,31.1,29.31,206222.0
122.7,6.0,98.1,4.91,352820.0
82.6,4.0,96.5,28.18,154189.0
164.4,,4.8,0.29,522038.0
70.1,4.0,34.1,,212069.0
34.0,1.0,31.3,4.53,101662.0
48.4,2.0,30.2,,62386.0
71.7,3.0,42.6,,220347.0
35.3,2.0,60.4,18.44,65015.0
89.0,4.0,19.4,5.23,280314.0
70.2,3.0,79.9,27.59,104955.0
48.0,1.0,31.6,6.85,125038.0
93.3,4.0,23.4,11.78,277951.0
42.1,3.0,58.1,23.99,64892.0
50.0,,,11.53,116464.0
160.5,7.0,66.3,17.14,460766.0
53.0,,40.7,9.37,136256.0
142.6,6.0,11.6,,408593.0
75.0,2.0,85.7,13.07,161663.0
,6.0,88.3,4.85,430172.0
70.5,2.0,97.5,17.9,134422.0
29.7,2.0,9.4,21.49,43639.0
118.9,6.0,,14.52,330705.0
59.3,2.0,51.1,20.8,107234.0
49.0,3.0,86.0,1.41,120224.0
60.2,2.0,87.0,22.0,100545.0
94.3,4.0,31.2,21.71,215891.0
42.6,2.0,66.0,15.64,56682.0
55.3,,82.5,10.81,116306.0
108.5,5.0,,7.31,318366.0
66.7,3.0,98.0,,178393.0
47.0,3.0,43.7,,471176.0
55.5,2.0,84.0,,151627.0
77.9,3.0,25.8,22.33,193012.0
50.8,2.0,33.0,,144703.0
41.6,2.0,57.7,21.19,64949.0
109.5,5.0,,,289070.0
35.5,1.0,27.1,23.92,29768.0
108.3,5.0,5.2,12.77,295835.0
48.5,1.0,61.2,4.54,124303.0
67.8,3.0,67.0,,123723.0
73.6,,24.6,,1151562.0
195.9,8.0,81.6,,560408.0
93.7,5.0,31.2,5.87,286711.0
42.4,3.0,39.2,,68977.0
65.8,4.0,33.7,4.27,1673024.0
20.5,1.0,12.3,26.64,8000.0
87.7,4.0,,11.75,228772.0
47.0,2.0,21.2,18.2,84668.0
85.4,3.0,83.8,6.01,232636.0
48.3,3.0,24.9,13.21,114662.0
103.1,5.0,95.7,12.29,271843.0
45.4,2.0,34.6,0.63,151481.0
90.5,5.0,75.7,12.24,253898.0
139.6,7.0,3.2,,410259.0
24.9,1.0,,12.05,42191.0
92.4,,71.2,,261546.0
95.7,5.0,,0.57,293425.0
113.0,6.0,74.1,8.56,306737.0
97.6,,1.3,,302914.0
73.5,2.0,78.5,0.75,216963.0
59.9,2.0,,28.62,82517.0
55.1,3.0,44.6,14.77,105078.0
80.0,3.0,,8.56,217362.0
60.4,3.0,83.2,15.89,121023.0
101.0,4.0,82.4,,267873.0
77.5,4.0,,9.62,190603.0
,3.0,56.3,,156779.0
53.5,2.0,88.4,5.64,112527.0
57.8,,65.6,0.14,182113.0
37.5,2.0,,3.18,104738.0
89.0,,15.9,21.36,211173.0
107.8,5.0,63.2,27.17,266269.0
58.8,3.0,86.6,,151893.0
37.7,2.0,17.5,0.53,120394.0
194.4,9.0,,22.6,532149.0
97.8,,57.4,19.26,265544.0
66.1,3.0,44.1,20.35,164943.0
103.3,6.0,36.6,28.67,239178.0
42.3,3.0,10.7,3.69,161169.0
98.9,4.0,90.0,,188116.0
107.0,4.0,63.1,25.63,235947.0
86.3,4.0,88.4,,159037.0
77.3,3.0,19.7,22.41,154058.0
57.1,2.0,77.6,29.62,96749.0
36.9,2.0,81.5,28.68,10135.0
68.0,3.0,71.7,8.32,161355.0
57.1,2.0,,14.11,129527.0
37.4,1.0,2.6,15.71,79948.0
53.0,2.0,24.1,12.39,126879.0
51.5,1.0,62.6,25.4,67259.0
56.9,1.0,2.0,20.52,119553.0
42.2,1.0,86.2,16.77,55342.0
34.5,3.0,57.0,5.65,99357.0
83.5,4.0,50.2,14.15,224721.0
81.6,3.0,91.5,6.6,209603.0
85.5,4.0,58.6,,247532.0
67.1,3.0,,14.87,168700.0
48.6,2.0,32.3,29.01,64076.0
89.0,4.0,45.0,19.34,204597.0
40.1,1.0,22.6,8.37,113559.0
71.5,4.0,93.7,22.56,137281.0
89.6,5.0,11.7,,219259.0
108.1,5.0,20.0,,263678.0
88.0,4.0,87.4,22.83,186811.0
74.4,3.0,54.7,,204546.0
85.4,4.0,85.3,13.66,211166.0
66.2,2.0,,13.95,145887.0
68.1,2.0,88.6,6.12,176304.0
43.9,,89.7,24.82,37752.0
50.4,3.0,56.0,,84914.0
70.5,3.0,89.2,24.11,124595.0
76.8,4.0,91.8,,140989.0
65.6,4.0,72.1,1.36,210979.0
50.7,2.0,60.3,,96858.0
83.1,4.0,7.6,,230176.0
58.8,3.0,25.8,28.91,115963.0
30.1,1.0,,6.54,93476.0
109.0,5.0,,,292407.0
18.4,2.0,,23.83,8000.0
31.8,1.0,98.7,,42208.0
120.8,4.0,28.4,23.64,292574.0
51.6,1.0,97.8,20.98,70331.0
67.8,3.0,47.8,,141880.0
67.5,3.0,63.1,7.77,174231.0
87.9,3.0,66.3,,217360.0
114.6,6.0,44.9,,299543.0
91.1,3.0,97.5,,214606.0
33.6,2.0,,,59970.0
,2.0,26.0,6.05,142463.0
93.9,4.0,97.6,6.58,258143.0
72.9,,,18.06,165815.0
87.2,,6.0,29.9,180563.0
192.3,9.0,98.1,,495392.0
69.2,3.0,,27.93,139633.0
71.9,2.0,34.5,12.84,155474.0
74.6,3.0,,25.22,160044.0
54.1,1.0,11.0,9.42,169607.0
19.4,1.0,6.4,7.64,55192.0
102.8,5.0,97.2,,211836.0
83.5,,79.2,28.68,150127.0
130.3,6.0,2.2,6.64,394874.0
85.6,5.0,2.9,25.8,220629.0
144.7,,8.5,19.88,397414.0
72.1,4.0,68.4,0.54,218094.0
18.3,,25.8,2.01,70270.0
34.3,2.0,,,66782.0
55.5,2.0,12.5,14.02,108654.0
56.9,3.0,,28.94,60497.0
54.9,4.0,2.9,12.84,156234.0
153.3,8.0,74.3,4.97,430939.0
43.9,2.0,28.0,,56537.0
113.3,5.0,30.2,,315704.0
127.1,6.0,63.8,,299299.0
82.2,4.0,,11.14,214061.0
62.2,2.0,82.8,25.23,105177.0
27.5,1.0,36.6,5.57,78705.0
73.3,2.0,97.9,,160749.0
111.0,6.0,,16.59,298485.0
59.6,3.0,,,150362.0
93.2,,,,272513.0
62.4,4.0,71.2,27.46,107656.0
98.5,4.0,0.9,20.52,251427.0
79.6,4.0,32.9,,207487.0
57.7,1.0,35.4,,136613.0
49.6,3.0,31.6,29.98,89734.0
42.9,3.0,15.3,11.21,100965.0
25.7,2.0,8.3,12.01,48771.0
31.7,2.0,19.7,15.86,55119.0
55.1,2.0,54.9,,121352.0
40.8,1.0,17.7,4.49,118300.0
51.0,4.0,66.7,22.48,82946.0
39.8,1.0,88.6,19.87,46226.0
55.4,2.0,39.1,15.58,131674.0
90.4,4.0,75.2,23.69,206413.0
59.7,2.0,48.0,,177812.0
140.6,,,25.91,343490.0
68.6,3.0,65.3,21.46,133831.0
63.9,3.0,7.4,22.34,154722.0
32.0,2.0,,13.73,92840.0
57.4,2.0,3.7,10.29,182920.0
31.9,2.0,77.1,14.63,41717.0
176.9,9.0,54.1,20.77,473770.0
108.2,5.0,68.6,10.11,299552.0
79.4,5.0,,21.14,207517.0
35.0,3.0,29.8,3.78,114134.0
70.7,3.0,89.0,7.65,193367.0
49.4,2.0,65.4,23.14,76238.0
47.2,2.0,,,152688.0
36.9,1.0,31.3,2.67,106265.0
73.4,,33.9,28.25,162947.0
58.5,4.0,,22.99,108106.0
65.8,3.0,84.3,11.28,156206.0
109.7,4.0,94.7,8.43,288472.0
84.5,4.0,69.4,20.63,186110.0
56.4,3.0,89.2,,96530.0
47.0,,15.3,26.88,86509.0
82.9,,,,198358.0
55.9,2.0,7.3,5.36,187114.0
97.4,5.0,,16.58,265748.0
64.8,3.0,6.5,13.74,159026.0
68.6,4.0,12.4,14.52,181180.0
49.7,,72.7,26.63,71981.0
95.7,4.0,78.2,10.28,247026.0
57.2,2.0,9.7,22.58,115140.0
57.8,3.0,72.0,17.76,131780.0
77.4,3.0,13.5,3.79,241269.0
94.6,4.0,72.5,9.15,248520.0
126.8,5.0,4.5,17.58,364698.0
40.6,1.0,,11.04,89839.0
63.1,,59.5,,154807.0
111.2,5.0,10.4,27.73,285010.0
65.4,3.0,48.4,16.71,153082.0
83.7,4.0,2.4,24.53,232485.0
,4.0,26.4,22.04,159430.0
55.5,3.0,46.2,27.85,97736.0
77.9,3.0,74.3,23.74,168802.0
77.5,3.0,56.4,8.85,197663.0
60.8,2.0,,6.15,17151.0
122.7,,26.3,23.28,305966.0
43.4,2.0,75.5,20.24,51467.0
32.5,1.0,24.5,,81358.0
119.2,6.0,20.8,22.25,320800.0
82.0,3.0,92.3,23.57,156118.0
123.3,6.0,2.4,14.49,369567.0
144.4,8.0,14.6,13.38,424717.0
58.2,4.0,63.3,25.27,103386.0
95.7,5.0,17.9,,244292.0
44.7,2.0,50.3,13.01,96234.0
141.4,7.0,56.4,,411505.0
,2.0,34.7,10.08,107369.0
60.0,2.0,78.3,20.86,116401.0
35.5,2.0,66.3,5.94,58548.0
124.0,5.0,47.4,22.56,325689.0
54.6,2.0,39.3,12.12,124455.0
4.9,2.0,,13.2,60470.0
94.4,4.0,74.4,18.81,212564.0
47.5,2.0,42.0,6.89,130474.0
54.6,2.0,76.0,,99283.0
33.1,1.0,,1.45,87826.0
58.6,3.0,36.4,,123174.0
74.3,2.0,74.8,23.92,156707.0
42.4,2.0,,4.03,116487.0
99.1,4.0,61.2,5.79,288221.0
61.8,3.0,24.5,11.32,180668.0
43.0,2.0,,24.93,65991.0
68.7,1.0,25.8,,178884.0
45.0,2.0,54.7,,104531.0
106.9,4.0,45.3,,265801.0
73.6,3.0,22.2,8.43,204292.0
45.3,1.0,4.5,0.08,138062.0
76.2,3.0,91.3,28.57,132895.0
47.8,2.0,60.9,10.97,96689.0
62.0,3.0,59.9,17.8,136892.0
76.1,4.0,38.9,17.0,182941.0
66.3,3.0,39.7,13.41,174975.0
112.0,4.0,,28.63,251523.0
,4.0,17.8,,146375.0
44.5,2.0,69.2,,72807.0
78.0,4.0,23.1,,155543.0
55.7,3.0,78.9,,132352.0
103.5,5.0,4.3,11.66,276796.0
141.9,7.0,95.9,,375873.0
69.4,3.0,70.4,20.91,129305.0
56.9,3.0,,24.8,81398.0
82.4,4.0,,13.89,230283.0
81.0,5.0,,,209496.0
68.6,3.0,67.5,2.83,177788.0
104.3,,43.9,,304200.0
94.9,4.0,69.2,5.87,264823.0
106.9,5.0,,17.91,249767.0
100.3,4.0,48.4,16.94,231705.0
92.0,4.0,,26.29,203696.0
77.8,4.0,31.2,25.57,177744.0
64.7,3.0,66.9,20.3,133218.0
140.8,6.0,43.7,10.29,386006.0
34.8,1.0,20.8,11.16,105364.0
70.3,3.0,,3.08,180672.0
77.2,4.0,,29.17,152693.0
81.5,3.0,84.5,27.78,163994.0
57.2,4.0,20.7,,108064.0
101.5,4.0,55.5,15.75,261516.0
47.4,2.0,34.2,20.2,112345.0
,4.0,54.8,25.44,186379.0
79.2,,32.6,,222841.0
30.9,1.0,6.7,0.11,99956.0
55.0,,75.9,8.38,134135.0
130.2,6.0,41.5,0.18,410082.0
157.1,6.0,,,439792.0
95.9,5.0,76.1,4.72,281696.0
130.4,6.0,19.4,29.77,325927.0
48.5,2.0,,23.23,90496.0
63.8,3.0,52.3,,145822.0
96.7,5.0,75.7,10.17,257160.0
100.3,5.0,34.9,2.4,305185.0
41.6,1.0,9.8,,134539.0
153.3,7.0,40.3,,436857.0
63.4,3.0,89.8,26.49,97649.0
79.9,4.0,20.8,8.55,214719.0
90.2,5.0,19.0,19.23,243077.0
34.7,3.0,66.7,18.03,58395.0
40.0,2.0,,10.39,90619.0
37.7,2.0,40.2,16.32,84202.0
65.5,4.0,12.8,,166292.0
23.2,,75.3,8.38,38118.0
82.8,4.0,97.0,5.96,215730.0
68.4,2.0,84.3,7.91,169472.0
54.8,3.0,16.2,22.23,84949.0
38.3,2.0,20.7,,36160.0
148.8,,17.0,7.52,446877.0
86.8,,38.4,12.59,212837.0
34.0,1.0,52.4,,74659.0
118.1,6.0,33.3,24.22,310815.0
62.8,3.0,50.5,,134409.0
37.2,2.0,,14.08,84030.0
52.3,3.0,77.5,12.58,107576.0
47.1,2.0,27.4,12.42,122252.0
95.5,5.0,83.8,24.62,228283.0
58.0,3.0,42.3,6.3,163217.0
96.8,5.0,70.2,4.92,284316.0
119.6,5.0,,10.51,323136.0
171.0,9.0,,11.42,486951.0
67.7,,9.6,26.78,150604.0
34.6,2.0,71.2,,23636.0
66.2,3.0,30.8,2.22,202474.0
66.0,3.0,87.4,23.36,124594.0
37.6,2.0,63.5,11.83,83250.0
33.8,2.0,96.2,,8000.0
81.6,3.0,,22.84,143374.0
72.0,5.0,,13.19,216829.0
159.4,7.0,86.7,27.21,395964.0
51.9,2.0,72.1,9.54,104372.0
32.7,2.0,82.1,15.16,61688.0
112.1,5.0,88.9,,272262.0
123.1,6.0,13.4,27.59,312439.0
68.2,4.0,6.6,6.29,228987.0
105.6,5.0,85.3,,283480.0
86.7,4.0,69.1,23.22,192765.0
53.7,2.0,27.4,3.49,160079.0
66.4,3.0,58.3,5.04,179686.0
95.5,5.0,14.6,,213416.0
64.6,,,8.35,178364.0
55.3,3.0,,0.68,163293.0
83.6,5.0,54.4,1.36,243064.0
50.7,3.0,97.6,11.63,139552.0
89.4,4.0,75.3,,192983.0
55.7,,11.1,5.71,185455.0
143.8,6.0,59.1,17.04,373114.0
80.6,3.0,59.9,16.32,175676.0
97.0,4.0,65.1,29.05,215251.0
64.1,2.0,27.7,15.27,139465.0
89.4,3.0,98.7,17.37,211090.0
46.2,2.0,95.2,10.74,91343.0
97.0,4.0,82.9,14.48,266049.0
53.7,2.0,19.2,6.9,154509.0
47.0,2.0,31.4,29.37,77093.0
62.3,2.0,39.2,24.24,112635.0
,5.0,47.5,,236092.0
97.3,5.0,,12.68,283676.0
132.9,6.0,46.7,5.48,396452.0
43.8,,65.7,18.69,81674.0
89.5,,85.5,,204249.0
156.7,8.0,56.5,9.26,443305.0
64.3,3.0,78.2,28.25,85139.0
183.0,9.0,87.9,11.88,514318.0
,5.0,1.8,1.79,371606.0
71.2,4.0,15.3,12.72,204073.0
145.7,,,25.11,391742.0
29.6,2.0,11.5,26.4,16974.0
113.2,6.0,24.0,2.83,334553.0
53.7,3.0,56.3,0.4,182540.0
,3.0,,,112077.0
108.1,4.0,50.1,14.05,298390.0
54.8,2.0,,16.97,120399.0
70.5,4.0,12.1,22.26,157802.0
32.8,1.0,63.4,26.21,22972.0
46.0,2.0,11.2,9.93,125377.0
571.5,2.0,,,124438.0
236.4,10.0,9.8,,716889.0
45.8,3.0,62.1,10.77,115680.0
39.1,2.0,43.3,8.31,100061.0
136.5,6.0,40.9,9.92,397022.0
70.5,3.0,18.2,8.55,211815.0
38.3,2.0,84.7,,67342.0
40.7,,74.5,1.7,106339.0
69.2,3.0,65.8,,155734.0
117.5,5.0,71.6,25.17,277874.0
110.9,5.0,23.4,,342212.0
99.2,5.0,71.6,7.5,277224.0
66.2,4.0,76.3,24.19,118279.0
56.5,3.0,3.9,3.93,189876.0
51.3,3.0,53.0,20.01,97060.0
59.6,3.0,30.7,29.5,116056.0
97.6,4.0,3.2,18.86,263506.0
32.4,,,16.63,54225.0
89.9,4.0,93.9,28.91,178956.0
232.4,10.0,16.8,,650963.0
41.5,2.0,28.8,29.36,59783.0
63.0,3.0,13.3,,161088.0
93.3,4.0,,,217379.0
72.3,3.0,68.8,1.91,211981.0
47.6,2.0,18.5,24.02,91771.0
101.1,5.0,61.5,,295555.0
50.2,1.0,90.0,17.09,63413.0
80.5,3.0,,,228210.0
130.2,,,14.48,371050.0
75.2,4.0,96.3,9.51,174153.0
103.5,5.0,,23.74,295091.0
41.1,,77.8,18.01,70009.0
106.5,5.0,76.7,14.79,271665.0
100.3,5.0,30.9,8.41,265569.0
122.6,6.0,,19.27,331693.0
44.8,2.0,39.8,22.47,61560.0
41.8,1.0,94.4,21.56,60222.0
61.5,4.0,42.9,6.78,175089.0
87.4,5.0,32.7,0.01,251495.0
44.9,3.0,15.9,9.09,137313.0
127.4,5.0,92.0,,295711.0
52.0,1.0,6.8,17.2,129783.0
97.7,5.0,,,238538.0
31.5,2.0,62.0,29.78,17711.0
74.3,3.0,99.0,5.44,203363.0
73.2,3.0,70.8,7.33,185234.0
82.8,,28.8,,198022.0
57.0,3.0,25.2,,136504.0
92.0,4.0,95.8,11.42,220430.0
70.8,4.0,53.3,6.93,194546.0
67.1,4.0,24.1,26.27,142078.0
84.2,4.0,3.7,25.45,193943.0
90.5,,11.5,26.86,215574.0
27.6,1.0,,,44737.0
101.7,,82.9,7.66,281252.0
44.4,2.0,73.9,,98270.0
53.7,2.0,73.5,28.14,70557.0
126.0,6.0,45.6,20.72,324775.0
88.6,5.0,28.8,8.28,244497.0
118.9,5.0,79.1,20.4,281284.0
88.1,3.0,64.4,22.06,183606.0
113.3,5.0,42.4,9.06,321157.0
,5.0,,10.99,248363.0
130.2,,27.7,,372651.0
67.1,5.0,35.5,23.76,151600.0
49.1,3.0,,4.05,145630.0
,3.0,2.7,,230288.0
