surface_m2,nb_pieces,age_annees,distance_centre_km,price
53.1,1.0,42.7,19.94,135677.0
102.2,4.0,70.6,23.52,279630.0
136.1,6.0,24.3,10.98,441935.0
51.4,,7.2,18.02,144026.0
44.3,1.0,,1.04,182089.0
57.2,3.0,25.3,5.93,213321.0
35.5,1.0,35.1,21.1,74933.0
105.5,5.0,,,349637.0
27.3,1.0,99.6,,8000.0
63.8,3.0,,16.94,167832.0
131.0,7.0,13.4,,433957.0
181.0,9.0,84.5,,524568.0
36.5,2.0,11.2,25.21,96852.0
68.0,,20.1,23.27,190154.0
79.7,,22.3,25.08,225152.0
72.8,3.0,15.5,21.2,217461.0
154.8,8.0,80.9,,489834.0
68.3,3.0,26.6,,209020.0
31.6,1.0,,16.02,66177.0
64.8,2.0,93.9,,140970.0
101.2,4.0,92.4,16.17,295383.0
103.5,6.0,,,289418.0
75.9,5.0,9.8,11.98,271218.0
56.1,3.0,71.5,,152082.0
46.5,2.0,63.1,,142498.0
69.9,4.0,10.4,21.12,209515.0
99.0,5.0,51.3,7.26,322081.0
90.5,4.0,19.7,16.88,285043.0
148.8,,11.5,15.27,466568.0
103.7,5.0,99.9,,333772.0
77.8,4.0,33.3,26.3,213508.0
71.9,4.0,33.6,8.7,225136.0
133.0,,71.8,2.71,466687.0
55.8,3.0,52.9,20.32,141507.0
36.5,2.0,97.8,14.31,70262.0
92.3,4.0,73.1,8.96,284345.0
50.3,,,13.9,159924.0
63.7,2.0,53.3,,178735.0
36.5,2.0,55.1,5.26,114383.0
98.3,4.0,14.1,20.06,301051.0
87.4,4.0,28.7,,237549.0
92.8,5.0,52.4,2.54,2039508.0
257.3,11.0,87.7,,688657.0
132.3,7.0,54.2,,402386.0
93.5,3.0,62.9,14.04,301840.0
57.3,,73.6,14.43,169700.0
140.4,6.0,,,448689.0
66.9,3.0,,,213010.0
46.2,2.0,88.5,24.86,85571.0
70.5,4.0,,6.25,243720.0
56.0,2.0,97.0,,101518.0
64.6,4.0,87.7,6.67,218267.0
134.6,6.0,65.9,,422695.0
66.5,3.0,28.0,10.8,212418.0
47.9,4.0,77.5,,121033.0
79.3,3.0,29.3,8.4,267256.0
53.9,3.0,,,139295.0
843.5,3.0,,24.22,148512.0
69.1,,2.7,23.34,187312.0
64.5,3.0,40.7,8.43,214244.0
28.6,1.0,52.5,,102320.0
57.2,2.0,,17.97,182761.0
48.4,2.0,89.6,6.15,170877.0
53.7,3.0,44.8,28.18,118712.0
57.3,3.0,83.1,23.45,150690.0
66.7,4.0,78.2,5.48,210718.0
64.3,4.0,28.7,7.8,241567.0
100.6,5.0,0.5,10.83,344471.0
51.9,2.0,27.1,8.83,162783.0
178.0,,35.6,,589498.0
50.0,2.0,90.3,11.03,136760.0
55.3,3.0,,11.38,198359.0
67.7,3.0,87.4,7.17,201018.0
89.9,4.0,78.8,,302422.0
137.8,6.0,1.4,,460414.0
89.7,5.0,,10.58,295347.0
44.3,2.0,51.1,29.08,71287.0
,3.0,89.7,19.35,236575.0
147.2,7.0,,12.06,463377.0
121.3,5.0,40.4,3.2,406688.0
82.6,4.0,95.5,,224610.0
92.9,5.0,95.7,21.02,250062.0
41.4,2.0,80.7,,67379.0
68.3,,,,148893.0
73.4,4.0,91.3,,212760.0
71.3,3.0,,6.5,258991.0
66.4,2.0,8.6,23.25,190125.0
98.6,4.0,83.5,3.65,325562.0
152.8,7.0,,23.87,465618.0
45.9,,40.8,24.81,82433.0
59.8,4.0,76.9,28.67,116147.0
43.0,2.0,38.4,26.21,67674.0
51.5,3.0,58.6,19.35,146941.0
111.3,5.0,34.6,,382041.0
76.0,3.0,61.5,,219950.0
63.5,,33.4,,137632.0
59.2,3.0,76.9,14.15,167037.0
81.3,3.0,84.5,10.4,259733.0
103.0,4.0,63.7,11.91,310238.0
162.0,8.0,79.0,22.28,446134.0
92.8,4.0,3.2,17.26,306256.0
29.6,2.0,95.1,22.76,23259.0
54.5,3.0,64.2,27.31,100025.0
51.2,2.0,41.7,4.12,167262.0
,3.0,,11.48,193050.0
115.8,7.0,,,425259.0
66.9,2.0,15.5,10.24,220934.0
118.4,5.0,40.4,25.0,340173.0
128.5,6.0,15.3,2.34,440161.0
42.3,2.0,,,138340.0
105.1,,26.2,25.77,315655.0
79.8,4.0,51.0,1.85,272471.0
66.5,3.0,66.1,,199598.0
52.5,2.0,86.9,9.94,153500.0
162.2,6.0,43.5,22.99,467655.0
29.4,1.0,50.7,,57523.0
34.0,2.0,65.4,20.79,54714.0
107.3,6.0,40.8,,318830.0
85.3,4.0,44.4,5.09,297417.0
166.8,7.0,79.4,18.15,503083.0
87.5,5.0,42.9,22.81,245612.0
102.4,5.0,14.8,5.38,360923.0
52.3,2.0,11.3,,170515.0
155.9,,44.4,17.19,474289.0
41.0,3.0,8.9,29.9,100702.0
83.7,3.0,86.6,0.33,283365.0
93.3,4.0,53.8,17.07,250059.0
110.3,,,2.19,377440.0
58.4,2.0,82.5,,145012.0
32.3,1.0,73.3,13.4,73434.0
56.0,2.0,4.4,9.32,194210.0
64.9,2.0,,6.95,232250.0
42.1,1.0,,,149059.0
41.3,2.0,29.0,18.49,98314.0
55.7,,71.8,,206390.0
64.2,3.0,60.8,10.3,178308.0
68.5,3.0,,,237500.0
77.3,4.0,89.9,11.68,227916.0
48.0,2.0,5.6,5.31,199442.0
81.0,4.0,14.3,10.87,284587.0
75.3,4.0,,,233627.0
54.7,3.0,37.6,4.05,196178.0
126.3,6.0,51.2,,418264.0
58.6,3.0,80.7,10.36,170365.0
,10.0,3.1,9.86,673105.0
46.9,,45.3,,172009.0
68.9,4.0,,6.03,234628.0
93.1,3.0,67.4,20.63,250453.0
110.9,4.0,29.6,,333629.0
138.5,7.0,33.4,,437876.0
21.4,1.0,76.5,5.97,53227.0
56.2,2.0,53.6,,180467.0
80.6,3.0,84.0,15.55,252199.0
54.1,,25.9,22.39,156068.0
82.3,3.0,10.1,,229910.0
72.9,4.0,35.3,,256307.0
56.9,2.0,50.6,19.28,116773.0
280.1,12.0,31.4,12.23,805538.0
49.6,2.0,,5.41,192310.0
164.8,,,24.6,505981.0
107.6,4.0,38.2,29.22,279102.0
35.7,2.0,81.4,5.81,100656.0
37.5,2.0,72.7,19.68,82161.0
78.4,5.0,95.3,26.96,160714.0
79.8,4.0,53.8,1.32,290795.0
134.2,5.0,9.3,,419126.0
63.7,,1.8,,211404.0
90.5,,10.1,13.8,273957.0
53.2,2.0,1.2,28.43,121478.0
91.5,5.0,65.1,,237527.0
38.8,2.0,75.8,21.85,68438.0
164.2,8.0,18.1,,558306.0
175.2,7.0,15.9,21.96,535643.0
62.1,4.0,18.6,12.0,229796.0
74.8,4.0,36.3,,217599.0
88.3,3.0,7.8,,268068.0
153.3,7.0,,7.63,495656.0
47.2,2.0,,18.3,104044.0
87.8,4.0,63.6,21.44,253267.0
60.2,2.0,35.3,,167431.0
30.4,2.0,26.8,12.71,94466.0
146.7,8.0,49.0,12.84,446831.0
107.3,5.0,72.5,23.09,304033.0
78.5,3.0,27.9,17.08,250108.0
59.3,2.0,19.4,18.41,165511.0
53.1,,20.6,4.56,201850.0
58.9,3.0,93.4,0.47,214123.0
70.7,3.0,49.2,2.81,241505.0
106.7,,44.6,16.87,328198.0
49.3,2.0,51.6,,144040.0
68.2,5.0,70.5,,227322.0
76.2,4.0,75.9,,220241.0
61.9,2.0,40.1,15.62,170185.0
331.0,12.0,9.5,5.27,916844.0
109.6,5.0,,6.99,334421.0
36.1,2.0,12.3,8.52,136278.0
102.2,4.0,37.1,27.16,284548.0
92.1,4.0,50.2,9.8,284110.0
88.3,4.0,,,299847.0
94.4,5.0,34.9,,283598.0
45.3,3.0,19.4,20.97,129483.0
57.6,4.0,42.2,16.88,198613.0
91.0,4.0,,17.57,281701.0
49.0,2.0,,25.54,95150.0
51.1,3.0,10.4,,173181.0
67.9,3.0,17.3,6.39,240499.0
101.1,5.0,,17.8,319420.0
106.9,6.0,0.6,7.77,366386.0
80.3,4.0,38.6,11.0,264886.0
139.8,6.0,37.3,11.87,456593.0
99.5,5.0,46.9,21.0,274554.0
68.7,3.0,,5.59,215833.0
53.1,2.0,25.6,,208122.0
69.0,3.0,27.4,5.12,241159.0
49.8,2.0,96.4,15.18,127376.0
105.8,,4.8,9.2,350864.0
135.3,7.0,60.9,4.21,457598.0
112.6,5.0,4.8,6.93,401294.0
77.9,3.0,39.9,23.73,200435.0
49.1,1.0,65.4,6.34,144086.0
45.6,1.0,32.3,,110503.0
64.7,3.0,55.2,28.71,154341.0
79.0,3.0,19.8,,305736.0
38.1,1.0,36.3,,55504.0
62.3,2.0,73.5,6.41,212745.0
64.9,3.0,56.4,2.02,219898.0
214.9,10.0,35.2,14.76,641560.0
135.0,6.0,19.7,9.65,434427.0
105.9,5.0,61.5,27.93,3027390.0
182.0,9.0,89.6,5.54,579475.0
131.1,5.0,,17.01,392694.0
45.5,3.0,,22.28,94402.0
89.9,,88.4,18.07,243416.0
133.6,6.0,54.0,,403515.0
161.2,8.0,45.4,,528084.0
66.3,3.0,38.9,23.23,172521.0
52.7,2.0,95.0,1.46,159805.0
35.0,2.0,,14.82,99363.0
47.4,1.0,,16.24,130213.0
58.6,,80.7,5.05,171596.0
55.0,3.0,18.8,2.26,224051.0
114.5,6.0,29.1,28.38,345640.0
43.7,3.0,,2.03,178243.0
44.2,2.0,37.8,,122035.0
43.4,2.0,31.8,28.12,88078.0
84.4,4.0,84.1,,251231.0
55.5,3.0,99.9,,98574.0
66.7,3.0,92.2,8.3,195444.0
35.0,2.0,70.9,8.37,106873.0
60.4,4.0,88.8,20.44,169141.0
155.0,7.0,88.1,,511437.0
75.3,3.0,34.2,8.08,271013.0
56.8,1.0,49.6,,165532.0
59.9,2.0,71.8,26.77,123885.0
100.3,5.0,,29.98,296750.0
79.3,4.0,8.2,,251104.0
70.7,3.0,6.2,,267424.0
39.6,2.0,15.0,9.37,142714.0
91.5,4.0,55.2,,284547.0
,2.0,64.4,7.36,112771.0
87.8,5.0,19.9,,286834.0
82.3,4.0,22.8,,257232.0
113.6,4.0,89.7,19.25,318462.0
68.1,,64.0,23.17,183847.0
54.5,3.0,33.8,,166549.0
87.3,4.0,52.6,6.96,305007.0
53.7,2.0,24.8,2.99,203891.0
127.7,,,4.52,433748.0
26.0,1.0,36.5,,78496.0
68.2,2.0,33.5,25.38,175429.0
118.1,5.0,,7.84,407924.0
40.6,,,26.46,88410.0
89.3,5.0,64.8,17.26,282342.0
147.4,7.0,44.1,,419371.0
91.4,4.0,52.0,4.07,310364.0
58.5,2.0,70.7,,205167.0
42.3,2.0,55.7,26.07,85155.0
24.9,2.0,,10.85,74385.0
121.1,6.0,95.8,7.94,403261.0
42.1,2.0,57.2,21.33,105371.0
102.8,,6.7,14.17,324769.0
40.6,2.0,93.0,25.64,60622.0
105.2,5.0,65.1,0.01,369350.0
43.7,2.0,44.4,,73916.0
65.9,3.0,60.5,5.46,221211.0
60.0,3.0,49.4,,223788.0
65.5,4.0,81.4,,141745.0
59.0,,88.3,0.47,208651.0
55.2,3.0,30.3,,191550.0
138.2,,71.4,27.07,414524.0
76.9,3.0,90.1,22.54,206417.0
60.8,2.0,27.6,25.4,159871.0
90.2,,54.4,5.63,304909.0
112.2,5.0,,22.65,309335.0
97.4,4.0,40.6,12.52,325786.0
133.0,6.0,,2.91,457910.0
107.4,5.0,,21.38,335108.0
58.2,3.0,1.4,17.98,173065.0
79.0,,3.6,7.57,284888.0
,4.0,33.2,23.87,228648.0
76.8,4.0,25.2,4.63,268230.0
35.7,2.0,46.8,,120867.0
42.4,1.0,63.4,,133761.0
133.2,6.0,88.9,24.28,371016.0
67.7,3.0,77.1,,161271.0
98.1,5.0,91.0,25.81,274368.0
102.7,5.0,18.0,18.74,344789.0
28.5,1.0,74.3,25.27,26618.0
64.0,3.0,66.6,22.84,157617.0
35.6,2.0,94.2,,107659.0
191.7,8.0,58.6,24.17,511384.0
52.2,2.0,15.3,,182768.0
46.3,3.0,95.7,29.11,70487.0
52.6,3.0,27.6,,200110.0
161.2,7.0,,12.03,512255.0
91.0,5.0,1.3,20.29,284678.0
91.7,3.0,56.1,4.94,284290.0
54.9,3.0,90.9,3.99,187458.0
57.4,3.0,48.4,19.51,152163.0
45.6,3.0,35.6,,151429.0
138.3,5.0,,,429932.0
115.0,5.0,95.3,22.72,337397.0
53.9,2.0,,26.02,139724.0
97.1,5.0,96.2,29.18,225570.0
54.1,3.0,43.1,23.62,136108.0
37.6,2.0,,12.51,123542.0
83.8,3.0,52.0,2.18,293051.0
44.4,3.0,43.8,14.68,119733.0
116.6,5.0,72.5,,376962.0
81.5,2.0,83.3,,192623.0
35.0,1.0,,13.6,101816.0
56.7,3.0,56.3,14.25,169264.0
87.0,4.0,82.3,12.39,235141.0
66.6,2.0,54.5,6.46,201358.0
94.8,5.0,,21.83,291204.0
49.7,2.0,46.4,17.47,139933.0
46.2,3.0,15.6,22.53,130433.0
52.6,2.0,13.8,7.24,184070.0
74.5,3.0,47.7,15.56,204092.0
206.6,8.0,73.5,,634749.0
79.1,3.0,65.1,5.78,280923.0
40.9,,25.1,18.5,113647.0
56.1,3.0,,18.48,165799.0
68.9,3.0,50.8,1.2,245937.0
42.8,2.0,,6.85,112046.0
57.1,4.0,13.9,22.54,177550.0
45.4,2.0,,,91544.0
67.9,3.0,38.4,10.71,234416.0
71.3,4.0,,21.32,201244.0
70.7,3.0,52.8,,198022.0
65.1,3.0,46.1,,250723.0
61.2,4.0,35.6,7.08,222437.0
106.7,4.0,26.7,8.06,356050.0
45.7,2.0,48.7,,158398.0
66.2,2.0,91.5,25.83,144791.0
,2.0,72.7,0.51,127464.0
73.6,2.0,30.4,9.34,241078.0
101.3,4.0,,29.28,275689.0
63.6,3.0,,28.46,120519.0
51.4,3.0,7.5,18.98,156875.0
111.2,5.0,,14.08,347267.0
89.1,5.0,23.1,20.07,272216.0
122.1,4.0,26.7,19.01,368468.0
123.3,6.0,87.0,7.7,379747.0
73.8,4.0,,21.62,198851.0
69.6,,51.4,19.7,192924.0
117.7,6.0,37.0,25.6,356038.0
97.2,4.0,92.2,3.8,311331.0
99.8,,43.3,,318573.0
175.6,,,15.94,530643.0
34.7,2.0,39.6,17.65,83279.0
100.3,4.0,96.9,7.66,306203.0
52.7,2.0,51.7,0.23,199485.0
107.1,,14.2,,303058.0
96.9,3.0,16.4,22.83,307023.0
45.9,,78.9,29.08,81639.0
74.0,3.0,61.8,0.66,263598.0
133.1,6.0,35.6,0.82,473012.0
59.1,3.0,,17.47,165573.0
93.6,4.0,,27.73,230221.0
100.0,3.0,87.3,1.58,333843.0
72.9,4.0,,,184870.0
64.0,3.0,82.6,0.74,228161.0
73.4,3.0,65.0,16.46,223484.0
43.4,2.0,46.5,21.65,118481.0
53.4,2.0,21.6,2.39,196102.0
55.2,2.0,12.9,26.45,154900.0
79.5,4.0,55.1,13.68,247666.0
97.6,5.0,7.8,20.79,318353.0
56.9,3.0,71.0,24.9,142786.0
62.2,2.0,0.9,17.15,209557.0
121.6,6.0,68.3,2.18,415225.0
51.0,3.0,66.3,10.57,164590.0
62.6,2.0,65.8,,177893.0
79.0,4.0,,21.53,231289.0
70.8,,47.3,29.09,164622.0
,6.0,21.3,21.55,347650.0
76.6,4.0,35.4,,243005.0
50.1,,,,84801.0
46.2,2.0,53.7,18.12,116487.0
83.1,3.0,44.0,16.01,240916.0
102.0,4.0,,18.27,278922.0
28.4,2.0,96.7,22.28,8000.0
65.0,2.0,45.8,10.03,191950.0
83.9,3.0,47.6,23.31,211582.0
89.3,4.0,43.7,17.7,287734.0
162.6,8.0,49.1,,489355.0
61.2,2.0,86.8,6.14,195076.0
69.6,4.0,28.2,23.13,181902.0
29.5,1.0,31.9,27.15,41167.0
63.8,3.0,47.4,3.31,227729.0
57.0,2.0,76.2,14.73,166117.0
72.2,4.0,64.9,,190022.0
51.1,2.0,31.7,8.61,174478.0
99.2,5.0,6.1,13.75,347545.0
68.7,3.0,,3.23,281636.0
93.6,4.0,8.6,,329626.0
71.2,3.0,79.0,20.24,181004.0
29.6,1.0,52.1,,67509.0
56.7,,97.7,5.38,182118.0
141.3,7.0,28.9,,482136.0
133.7,6.0,50.0,23.56,385650.0
142.3,,8.1,4.47,498114.0
65.5,3.0,71.2,5.29,208189.0
69.1,4.0,29.7,21.81,198719.0
35.5,1.0,74.7,27.19,55419.0
54.3,2.0,17.7,22.37,139091.0
33.2,2.0,29.9,8.07,112224.0
70.5,3.0,74.5,11.11,212587.0
63.6,2.0,10.0,20.65,180035.0
39.7,1.0,36.7,,52641.0
172.8,8.0,92.9,17.37,518876.0
,3.0,93.3,,124156.0
40.2,,33.8,16.08,122062.0
107.3,,86.2,25.12,288229.0
67.2,4.0,90.2,,132919.0
84.1,4.0,55.7,27.66,229885.0
94.0,4.0,12.7,0.1,337045.0
101.0,,58.5,,346715.0
86.3,3.0,,9.24,262772.0
50.7,3.0,,22.26,164590.0
85.5,4.0,26.2,24.3,229581.0
23.5,1.0,83.1,16.15,23837.0
103.4,5.0,,13.47,328291.0
62.1,2.0,76.6,7.47,197456.0
40.7,2.0,78.0,18.28,70211.0
98.9,5.0,,15.94,308143.0
99.6,,56.8,7.92,327429.0
60.6,3.0,70.0,7.34,177483.0
126.5,6.0,38.2,21.46,381544.0
80.6,4.0,,,283023.0
83.2,3.0,42.9,21.43,237586.0
77.8,,,,260469.0
60.6,2.0,94.9,,161752.0
73.6,2.0,26.7,17.32,210335.0
61.7,,51.5,26.61,142611.0
122.6,5.0,39.6,4.69,404126.0
71.9,4.0,76.6,25.64,190024.0
46.1,2.0,,,103261.0
56.0,2.0,78.5,,128443.0
44.2,1.0,70.7,,126494.0
51.6,3.0,,14.97,145066.0
63.3,2.0,,,186759.0
97.6,5.0,89.2,9.22,296518.0
67.2,4.0,93.2,,189151.0
54.9,3.0,,,126541.0
68.8,3.0,43.6,19.11,217935.0
76.3,4.0,87.8,13.13,227284.0
250.1,12.0,87.8,3.03,739595.0
84.9,3.0,49.3,21.2,237059.0
76.9,4.0,,,206961.0
74.4,4.0,,,194613.0
188.2,7.0,69.3,,525903.0
74.0,3.0,,3.6,243849.0
85.0,4.0,86.2,8.26,275593.0
140.1,6.0,,15.49,426464.0
54.7,3.0,53.6,6.67,188752.0
63.0,3.0,67.2,5.82,197793.0
56.1,2.0,41.5,26.19,131957.0
26.7,2.0,51.9,,92576.0
64.6,3.0,,19.17,184590.0
34.0,,40.4,27.48,50793.0
115.1,5.0,18.6,,322258.0
107.6,4.0,55.3,10.92,343596.0
79.5,4.0,34.8,25.76,239303.0
62.4,2.0,,1.62,249492.0
60.6,3.0,1.5,17.71,169759.0
47.8,2.0,66.1,22.79,94572.0
29.8,2.0,44.3,23.47,33677.0
64.4,,39.7,6.33,223380.0
118.8,6.0,24.7,23.26,373005.0
84.5,4.0,68.4,,251216.0
56.3,4.0,6.4,7.0,205414.0
43.4,3.0,75.5,,78093.0
80.8,4.0,99.3,11.16,250938.0
44.0,2.0,90.7,4.98,148025.0
4.4,2.0,81.8,5.97,97751.0
91.1,4.0,,2.72,305717.0
78.1,4.0,93.7,29.44,183076.0
68.6,3.0,27.3,23.12,187997.0
84.6,3.0,69.2,19.71,19774.0
67.7,3.0,,27.4,152973.0
50.2,,34.4,7.95,187002.0
120.2,6.0,71.7,29.27,333491.0
25.7,2.0,,18.49,59989.0
125.9,6.0,1.3,5.47,441408.0
65.3,3.0,46.2,,158665.0
119.5,6.0,54.3,16.95,384389.0
43.1,3.0,14.7,19.57,138383.0
25.3,2.0,91.7,5.89,66889.0
71.5,3.0,93.9,19.48,173306.0
58.7,2.0,99.6,24.04,132886.0
54.8,,4.8,28.75,142856.0
55.0,2.0,66.7,,188010.0
54.2,1.0,53.0,,134239.0
,4.0,26.3,14.69,190729.0
124.4,6.0,87.9,18.76,379896.0
77.3,2.0,84.6,16.09,217922.0
120.4,6.0,22.9,8.4,404296.0
72.2,3.0,7.1,27.36,188090.0
75.8,4.0,4.7,4.71,267737.0
61.5,,10.2,11.69,208926.0
37.9,2.0,17.0,,55969.0
157.2,7.0,0.7,,491560.0
72.8,3.0,,8.42,264674.0
151.2,7.0,21.2,10.48,499740.0
57.2,1.0,83.8,6.59,164177.0
30.7,2.0,83.2,8.34,87167.0
36.4,2.0,83.2,24.79,63839.0
98.1,,79.1,23.71,256314.0
108.0,5.0,,5.59,366805.0
75.8,4.0,49.8,15.66,238099.0
177.2,8.0,41.6,27.56,516624.0
74.0,,17.9,26.01,201551.0
157.9,7.0,82.4,27.29,44154.0
121.6,5.0,7.0,23.78,354142.0
42.1,3.0,17.6,,123392.0
47.0,2.0,47.8,4.67,171374.0
66.1,3.0,13.6,14.81,184592.0
102.9,,,24.22,287575.0
,5.0,31.2,,419250.0
76.5,2.0,17.9,27.17,186863.0
64.2,3.0,13.8,17.61,216246.0
125.7,6.0,73.3,12.6,391319.0
62.6,3.0,34.2,1.61,248099.0
78.5,3.0,47.2,,246969.0
51.5,3.0,54.2,13.35,147125.0
60.6,,99.3,,103882.0
61.1,1.0,31.2,,192445.0
36.3,3.0,,19.35,85312.0
59.5,2.0,,16.77,171391.0
62.5,3.0,18.6,,242544.0
36.4,2.0,92.6,21.62,66178.0
75.4,3.0,85.1,,257527.0
31.7,2.0,19.0,1.81,135907.0
671.5,8.0,27.8,5.4,660894.0
84.2,4.0,73.2,,262511.0
72.8,,97.8,,182998.0
58.9,2.0,21.0,,135131.0
55.2,2.0,64.0,15.21,149557.0
36.1,3.0,43.3,23.34,84234.0
102.2,4.0,48.0,,314440.0
38.3,3.0,82.8,6.65,145765.0
135.2,6.0,93.5,12.25,372801.0
121.7,6.0,,,346921.0
87.8,4.0,,26.63,246576.0
43.9,2.0,52.1,19.49,97718.0
29.7,2.0,24.3,,40912.0
55.7,,93.9,,71452.0
34.7,,39.7,17.69,79815.0
109.0,5.0,25.0,6.09,382626.0
155.3,8.0,8.2,1.46,540732.0
105.6,5.0,23.7,6.62,385616.0
126.1,6.0,79.8,28.06,359270.0
73.5,3.0,20.4,20.54,203471.0
84.1,4.0,,,298650.0
110.1,5.0,90.0,5.88,358693.0
57.1,2.0,89.9,22.8,110090.0
128.8,6.0,86.4,1.08,420466.0
50.9,2.0,89.4,,138966.0
42.9,3.0,71.0,10.14,118185.0
133.4,6.0,26.0,3.04,466479.0
185.5,8.0,52.3,15.09,557823.0
859.0,4.0,,8.94,240157.0
81.6,4.0,54.0,,255661.0
66.0,2.0,,,184688.0
122.7,5.0,62.3,20.02,371949.0
84.1,,60.3,12.32,257173.0
56.0,2.0,4.1,9.12,183896.0
41.4,2.0,56.1,,99194.0
35.7,1.0,85.1,,59677.0
56.3,3.0,76.0,13.24,162121.0
94.3,5.0,,4.81,356550.0
122.4,6.0,72.2,,388278.0
103.2,5.0,63.8,,281360.0
46.4,3.0,36.4,28.51,102034.0
70.3,4.0,17.0,6.79,241419.0
184.7,9.0,,,583526.0
28.6,1.0,40.2,12.59,80096.0
61.5,3.0,16.0,24.87,161570.0
63.3,4.0,34.7,12.93,209654.0
50.1,2.0,73.7,8.64,144099.0
105.9,5.0,54.8,24.32,289033.0
47.1,2.0,15.5,,192109.0
60.2,,37.9,22.29,161747.0
40.6,2.0,,4.79,111859.0
23.0,1.0,73.1,8.69,404160.0
86.6,3.0,72.7,17.74,243732.0
69.3,,35.8,15.24,227859.0
76.5,4.0,4.2,15.59,245992.0
103.2,5.0,67.0,6.84,326169.0
161.6,8.0,95.7,17.32,476878.0
80.8,3.0,,,225854.0
70.1,2.0,,22.49,189067.0
53.7,,32.8,6.54,184387.0
73.2,4.0,39.3,,252275.0
96.1,,96.6,4.64,304786.0
107.1,5.0,52.5,,341521.0
55.3,2.0,60.7,,186423.0
66.7,4.0,,14.25,227720.0
204.2,10.0,99.8,13.28,624712.0
67.8,3.0,63.1,4.46,236754.0
61.6,3.0,,23.48,131329.0
81.9,,,24.68,200572.0
106.1,5.0,60.2,24.87,282295.0
98.9,4.0,55.5,7.05,334040.0
83.2,4.0,64.1,23.12,221048.0
70.2,3.0,76.3,,170019.0
62.8,3.0,31.9,26.94,147068.0
46.2,2.0,72.7,,120879.0
32.2,3.0,,19.35,83326.0
178.0,8.0,25.8,,539022.0
40.6,1.0,72.4,,75817.0
117.9,,21.4,27.84,338188.0
32.0,1.0,8.1,28.22,34489.0
75.0,3.0,78.9,4.29,235050.0
53.3,2.0,78.7,24.93,102314.0
158.3,7.0,38.5,12.13,501968.0
92.4,5.0,78.0,,318787.0
87.1,4.0,88.8,,250966.0
69.4,3.0,12.3,1.7,272596.0
57.4,4.0,56.1,4.95,204899.0
67.0,3.0,59.3,,227298.0
162.2,7.0,47.9,19.25,492416.0
160.3,,69.5,7.31,513657.0
172.0,8.0,90.3,,511554.0
127.2,6.0,91.2,,428879.0
48.2,1.0,17.9,,193184.0
113.4,4.0,24.7,4.14,381242.0
78.8,4.0,81.5,23.52,208418.0
76.8,3.0,,11.71,239963.0
124.1,6.0,75.7,4.74,407862.0
76.2,3.0,27.3,,188339.0
78.9,4.0,79.5,,210249.0
61.5,3.0,62.9,,210601.0
72.7,3.0,85.4,,179525.0
48.6,1.0,75.0,20.2,121961.0
83.7,4.0,,,221273.0
19.4,1.0,,4.81,49495.0
62.5,3.0,79.2,0.41,219085.0
134.4,7.0,10.9,12.85,430629.0
59.0,3.0,31.2,,161037.0
54.9,2.0,9.5,12.83,172289.0
31.1,1.0,28.4,28.33,35347.0
35.7,2.0,85.5,13.59,86993.0
44.4,2.0,6.3,3.9,178576.0
101.6,,71.3,,310568.0
155.1,7.0,77.8,6.93,510628.0
35.4,2.0,26.1,10.14,115900.0
57.6,3.0,19.2,2.03,221817.0
56.5,2.0,,,207180.0
70.1,3.0,18.1,1.35,258465.0
108.5,5.0,,12.44,322848.0
57.1,3.0,41.1,10.62,194804.0
72.8,4.0,80.8,,188168.0
54.5,2.0,14.7,27.51,136169.0
59.9,2.0,8.7,20.87,187110.0
56.0,,19.6,12.93,179640.0
45.4,2.0,30.4,7.54,139819.0
53.1,3.0,,6.7,185427.0
148.4,7.0,78.2,12.64,456190.0
23.0,1.0,16.5,23.47,23560.0
64.9,3.0,56.3,11.47,188659.0
45.2,3.0,29.4,,119684.0
85.4,5.0,4.0,23.62,257192.0
29.9,1.0,20.8,26.4,54691.0
69.5,4.0,5.8,7.26,247070.0
56.1,3.0,23.6,26.91,150121.0
129.0,6.0,74.8,3.21,435979.0
40.3,1.0,98.1,7.56,104698.0
81.9,4.0,,25.01,215365.0
44.9,2.0,34.2,22.29,111090.0
123.5,7.0,,1.6,410195.0
83.5,3.0,76.7,,223736.0
137.4,6.0,12.1,19.78,431310.0
103.1,4.0,57.5,25.12,273137.0
34.1,1.0,26.5,22.92,50074.0
113.9,,40.3,,302325.0
203.6,10.0,14.9,5.58,679121.0
66.0,3.0,9.0,29.21,194664.0
92.8,5.0,29.7,15.14,314750.0
97.9,4.0,96.2,13.76,266152.0
45.6,2.0,,,99302.0
66.1,2.0,,20.97,190802.0
59.9,3.0,23.2,,170388.0
100.6,5.0,55.0,15.44,329027.0
103.0,4.0,48.4,29.93,278520.0
84.8,5.0,52.9,16.51,263130.0
79.2,4.0,65.7,4.14,262653.0
35.4,1.0,93.9,21.94,41005.0
35.9,1.0,45.0,28.7,38657.0
87.4,4.0,,25.19,246039.0
186.6,9.0,17.3,2.64,646096.0
204.4,9.0,94.7,18.27,585254.0
47.2,2.0,,2.47,135110.0
26.3,2.0,50.3,6.49,67383.0
96.8,4.0,37.3,23.73,297300.0
92.0,5.0,37.6,,292188.0
66.9,3.0,68.4,,187723.0
82.5,2.0,,16.2,234695.0
38.0,2.0,19.3,21.47,93884.0
80.0,4.0,44.8,1.5,299301.0
